,project_name,date,duration,emissions,emissions_rate,cpu_power,ram_power,cpu_energy,ram_energy,energy_consumed
660,projectexcecuterdataload,2022-10-23,0.002526044845581,1.6394187192122144e-10,6.490061813748624e-08,5.0,6.0,3.3448139826456703e-09,3.650188446044922e-09,6.995002428690592e-09
661,projectexcecuterdataload,2022-10-24,0.0022249221801757,1.467360544204712e-10,6.595109515645092e-08,5.0,6.0,2.972284952799479e-09,3.288586934407552e-09,6.260871887207031e-09
662,projectexcecuterdataload,2022-10-25,0.002263069152832,1.4959515372912088e-10,6.610277619749967e-08,5.0,6.0,3.027915954589844e-09,3.354946772257487e-09,6.3828627268473305e-09
663,projectexcecuterdataload,2022-10-26,0.0025348663330078,1.650703003671434e-10,6.511992297884792e-08,5.0,6.0,3.3583905961778422e-09,3.6847591400146476e-09,7.0431497361924915e-09
664,projectexcecuterdataload,2022-10-27,0.0028378963470458,1.8643283228079478e-10,6.569402454563276e-08,5.0,6.0,3.799796104431152e-09,4.154841105143229e-09,7.954637209574382e-09
665,projectexcecuterdataload,2022-10-28,0.0032129287719726,2.0601502385404367e-10,6.412063213202072e-08,5.0,6.0,4.1819281048244905e-09,4.6082337697347e-09,8.79016187455919e-09
666,projectexcecuterdataload,2022-10-29,0.0027427673339843,1.8218609193960828e-10,6.642418760141404e-08,5.0,6.0,3.6666790644327798e-09,4.106760025024414e-09,7.773439089457195e-09
667,projectexcecuterdataload,2022-10-30,0.0015871524810791,1.0305019663439859e-10,6.492772299000219e-08,5.0,6.0,2.0917918947007924e-09,2.305110295613607e-09,4.3969021903144e-09
668,projectexcecuterdataload,2022-10-31,0.0027379989624023,1.7732313964102002e-10,6.476377167266535e-08,5.0,6.0,3.619326485527886e-09,3.9466222127278645e-09,7.56594869825575e-09
669,projectexcecuterdataload,2022-11-01,0.0020558834075927,1.3219686700238122e-10,6.430173350986382e-08,5.0,6.0,2.7123424741956923e-09,2.92817751566569e-09,5.640519989861383e-09
670,projectexcecuterdataload,2022-11-02,0.0022139549255371,1.4611829029189218e-10,6.59987647474095e-08,5.0,6.0,2.951092190212674e-09,3.283421198527018e-09,6.2345133887396925e-09
671,projectexcecuterdataload,2022-11-03,0.0018980503082275,1.1446796781486935e-10,6.030818430822481e-08,5.0,6.0,2.336170938279893e-09,2.547899881998698e-09,4.884070820278591e-09
672,projectexcecuterdataload,2022-11-04,0.0024020671844482,1.555306563112471e-10,6.474867036118005e-08,5.0,6.0,3.1444761488172743e-09,3.4916400909423832e-09,6.636116239759657e-09
673,projectexcecuterdataload,2022-11-05,0.0021038055419921,1.3939738909403486e-10,6.625963584164403e-08,5.0,6.0,2.819299697875977e-09,3.1284491221110027e-09,5.9477488199869806e-09
674,projectexcecuterdataload,2022-11-06,0.0030992031097412,2.0560680283440477e-10,6.634182902958347e-08,5.0,6.0,4.145834181043837e-09,4.626909891764323e-09,8.772744072808161e-09
675,projectexcecuterdataload,2022-11-07,0.0026280879974365,1.7222580949465438e-10,6.55327407844205e-08,5.0,6.0,3.5067399342854823e-09,3.841718037923177e-09,7.34845797220866e-09
676,projectexcecuterdataload,2022-11-08,0.0027191638946533,1.7880235877301964e-10,6.57563742754153e-08,5.0,6.0,3.637539015875921e-09,3.991524378458659e-09,7.629063394334582e-09
677,projectexcecuterdataload,2022-11-09,0.0023009777069091,1.496386145220863e-10,6.503262246859856e-08,5.0,6.0,3.044472800360785e-09,3.34024429321289e-09,6.3847170935736766e-09
678,projectexcecuterdataload,2022-11-10,0.0017168521881103,1.0779207958115471e-10,6.278471747751085e-08,5.0,6.0,2.182854546440972e-09,2.416372299194336e-09,4.599226845635308e-09
679,projectexcecuterdataload,2022-11-11,0.0022957324981689,1.5086172540982567e-10,6.571398258732304e-08,5.0,6.0,3.063678741455078e-09,3.373225529988607e-09,6.436904271443685e-09
680,projectexcecuterdataload,2022-11-12,0.0028717517852783,1.8541305581728616e-10,6.456444347585444e-08,5.0,6.0,3.792842229207357e-09,4.11828358968099e-09,7.911125818888346e-09
681,projectexcecuterdataload,2022-11-13,0.001680850982666,1.1083278291755256e-10,6.593849428684005e-08,5.0,6.0,2.23749213748508e-09,2.4914741516113284e-09,4.728966289096409e-09
682,projectexcecuterdataload,2022-11-14,0.0016491413116455,1.0600708272722036e-10,6.428016930910962e-08,5.0,6.0,2.1583504146999783e-09,2.364714940388997e-09,4.523065355088976e-09
683,projectexcecuterdataload,2022-11-15,0.0022909641265869,1.5099986864460838e-10,6.591105766006406e-08,5.0,6.0,3.067983521355523e-09,3.374814987182617e-09,6.4427985085381406e-09
684,projectexcecuterdataload,2022-11-16,0.0022411346435546,1.4867937273449368e-10,6.63411157210402e-08,5.0,6.0,2.998775906032986e-09,3.345012664794922e-09,6.343788570827908e-09
685,projectexcecuterdataload,2022-11-17,0.0016489028930664,1.0607693043020036e-10,6.433182383040936e-08,5.0,6.0,2.173251575893826e-09,2.352794011433919e-09,4.526045587327745e-09
686,projectexcecuterdataload,2022-11-18,0.0024218559265136,1.6053951270050475e-10,6.628780471330752e-08,5.0,6.0,3.240174717373318e-09,3.6096572875976556e-09,6.8498320049709745e-09
687,projectexcecuterdataload,2022-11-19,0.002946138381958,1.9076804637908928e-10,6.47518960912843e-08,5.0,6.0,3.886222839355468e-09,4.253387451171874e-09,8.139610290527343e-09
688,projectexcecuterdataload,2022-11-20,0.0022158622741699,1.4251414881812203e-10,6.431543624321546e-08,5.0,6.0,2.887513902452257e-09,3.193219502766927e-09,6.080733405219184e-09
689,projectexcecuterdataload,2022-11-21,0.0023219585418701,1.5311703013049228e-10,6.594305082086915e-08,5.0,6.0,3.1030840343899203e-09,3.4300486246744793e-09,6.533132659064399e-09
690,projectexcecuterdataload,2022-11-22,0.0024089813232421,1.5777975234720444e-10,6.54964614399138e-08,5.0,6.0,3.2189819547865122e-09,3.513097763061524e-09,6.7320797178480365e-09
691,projectexcecuterdataload,2022-11-23,0.00278902053833,1.7615125040213268e-10,6.315882152219753e-08,5.0,6.0,3.579258918762207e-09,3.9366881052653e-09,7.515947024027506e-09
692,projectexcecuterdataload,2022-11-24,0.002432107925415,1.5522022207578026e-10,6.382127226088946e-08,5.0,6.0,3.180901209513346e-09,3.441969553629557e-09,6.622870763142904e-09
693,projectexcecuterdataload,2022-11-25,0.002490758895874,1.640489717324575e-10,6.586304760537316e-08,5.0,6.0,3.3179918924967446e-09,3.681580225626628e-09,6.9995721181233724e-09
694,projectexcecuterdataload,2022-11-26,0.0028371810913085,1.8648094958729207e-10,6.572754561157798e-08,5.0,6.0,3.773636288113064e-09,4.1830539703369144e-09,7.956690258449979e-09
695,projectexcecuterdataload,2022-11-27,0.0022430419921875,1.4753697474797568e-10,6.577539576247167e-08,5.0,6.0,2.9901663462320963e-09,3.304878870646159e-09,6.2950452168782554e-09
696,projectexcecuterdataload,2022-11-28,0.0035600662231445,2.362963313526578e-10,6.637413928326936e-08,5.0,6.0,4.778967963324653e-09,5.303223927815755e-09,1.0082191891140408e-08
697,projectexcecuterdataload,2022-11-29,0.0024380683898925,1.5812433434857264e-10,6.485639820609775e-08,5.0,6.0,3.224942419264052e-09,3.52183977762858e-09,6.746782196892632e-09
698,projectexcecuterdataload,2022-11-30,0.0021069049835205,1.3867097298304242e-10,6.581738335030744e-08,5.0,6.0,2.8153260548909507e-09,3.101428349812825e-09,5.916754404703776e-09
699,projectexcecuterdataload,2022-12-01,0.0024068355560302,1.5922171937094794e-10,6.615396676022236e-08,5.0,6.0,3.215339448716905e-09,3.578265508015951e-09,6.7936049567328566e-09
700,projectexcecuterdataload,2022-12-02,0.0023422241210937,1.5373634643024872e-10,6.563690683812885e-08,5.0,6.0,3.127919303046332e-09,3.4316380818684902e-09,6.559557384914822e-09
701,projectexcecuterdataload,2022-12-03,0.0022768974304199,1.4511093119780226e-10,6.373187006980804e-08,5.0,6.0,2.941489219665527e-09,3.250042597452799e-09,6.191531817118327e-09
702,projectexcecuterdataload,2022-12-04,0.0028741359710693,1.8860897627141736e-10,6.562284393290015e-08,5.0,6.0,3.854102558559842e-09,4.193385442097982e-09,8.047488000657823e-09
703,projectexcecuterdataload,2022-12-05,0.0031261444091796,2.0265457325511508e-10,6.482572355264052e-08,5.0,6.0,4.100137286716037e-09,4.546642303466797e-09,8.646779590182834e-09
704,projectexcecuterdataload,2022-12-06,0.0022940635681152,1.5065063012970818e-10,6.566977141504423e-08,5.0,6.0,3.0610296461317275e-09,3.366867701212565e-09,6.427897347344293e-09
705,projectexcecuterdataload,2022-12-07,0.0022227764129638,1.4622073358959624e-10,6.578292478577473e-08,5.0,6.0,2.961026297675238e-09,3.2778580983479813e-09,6.238884396023221e-09
706,projectexcecuterdataload,2022-12-08,0.0024058818817138,1.5797377374437122e-10,6.566148361025779e-08,5.0,6.0,3.20540534125434e-09,3.534952799479166e-09,6.740358140733508e-09
707,projectexcecuterdataload,2022-12-09,0.0027320384979248,1.7841431597868603e-10,6.530446628559796e-08,5.0,6.0,3.6011139551798503e-09,4.011392593383789e-09,7.612506548563641e-09
708,projectexcecuterdataload,2022-12-10,0.0027189254760742,1.806509946452247e-10,6.644205449355002e-08,5.0,6.0,3.644492891099718e-09,4.06344731648763e-09,7.707940207587348e-09
709,projectexcecuterdataload,2022-12-11,0.002328872680664,1.5046281741725074e-10,6.460757544476297e-08,5.0,6.0,3.041492568122016e-09,3.3783912658691407e-09,6.4198838339911575e-09
710,projectexcecuterdataload,2022-12-12,0.0031709671020507,2.1251551674471963e-10,6.70191490183793e-08,5.0,6.0,4.269348250495063e-09,4.7981739044189454e-09,9.067522154914008e-09
711,projectexcecuterdataload,2022-12-13,0.0030789375305175,2.0251332567797766e-10,6.577376892863906e-08,5.0,6.0,4.112389352586535e-09,4.528363545735677e-09,8.640752898322213e-09
712,projectexcecuterdataload,2022-12-14,0.0019400119781494,1.2973822785748378e-10,6.687496227793482e-08,5.0,6.0,2.611014578077528e-09,2.9246012369791663e-09,5.5356158150566946e-09
713,projectexcecuterdataload,2022-12-15,0.0045540332794189,2.8891648643546636e-10,6.344189177122782e-08,5.0,6.0,5.938940578036838e-09,6.388425827026367e-09,1.2327366405063203e-08
714,projectexcecuterdataload,2022-12-16,0.0022168159484863,1.4472288840346867e-10,6.528412451303747e-08,5.0,6.0,2.9567215177747942e-09,3.218253453572591e-09,6.174974971347384e-09
715,projectexcecuterdataload,2022-12-17,0.0023930072784423,1.5363235096136732e-10,6.420053643186878e-08,5.0,6.0,3.140171368916829e-09,3.41494878133138e-09,6.5551201502482105e-09
716,projectexcecuterdataload,2022-12-18,0.002777099609375,1.8154659741454656e-10,6.537273520966882e-08,5.0,6.0,3.715687327914768e-09,4.030466079711914e-09,7.746153407626683e-09
717,projectexcecuterdataload,2022-12-19,0.0023529529571533,1.5295870867040426e-10,6.500712570788441e-08,5.0,6.0,3.093149926927355e-09,3.4332275390625e-09,6.526377465989855e-09
718,projectexcecuterdataload,2022-12-20,0.0025637149810791,1.6464810980690854e-10,6.422247052502146e-08,5.0,6.0,3.388855192396376e-09,3.636280695597329e-09,7.025135887993707e-09
719,projectexcecuterdataload,2022-12-21,0.0027070045471191,1.7742713510990147e-10,6.554371521049852e-08,5.0,6.0,3.5971403121948243e-09,3.973245620727539e-09,7.570385932922364e-09
720,projectexcecuterdataload,2022-12-22,0.0021867752075195,1.4357428173224136e-10,6.565571131341766e-08,5.0,6.0,2.909700075785319e-09,3.216266632080078e-09,6.125966707865398e-09
721,projectexcecuterdataload,2022-12-23,0.0025339126586914,1.6095704674720767e-10,6.352115026345503e-08,5.0,6.0,3.272294998168945e-09,3.595352172851562e-09,6.867647171020508e-09
722,projectexcecuterdataload,2022-12-24,0.0025646686553955,1.6870703743563758e-10,6.578122171092728e-08,5.0,6.0,3.4388568666246206e-09,3.759463628133138e-09,7.198320494757759e-09
723,projectexcecuterdataload,2022-12-25,0.0024189949035644,1.5551513459947376e-10,6.428915347044265e-08,5.0,6.0,3.183550304836697e-09,3.4519036610921222e-09,6.6354539659288205e-09
724,projectexcecuterdataload,2022-12-26,0.0038149356842041,2.545638339387046e-10,6.67282111708296e-08,5.0,6.0,5.141562885708279e-09,5.7200590769449865e-09,1.0861621962653264e-08
725,projectexcecuterdataload,2022-12-27,0.0023629665374755,1.5645109381940632e-10,6.62096103936143e-08,5.0,6.0,3.158715036180284e-09,3.516674041748047e-09,6.6753890779283324e-09
726,projectexcecuterdataload,2022-12-28,0.002281904220581,1.5030604812834e-10,6.586869281045756e-08,5.0,6.0,3.0431482526991102e-09,3.370046615600586e-09,6.413194868299696e-09
727,projectexcecuterdataload,2022-12-29,0.0024702548980712,1.5704247103797069e-10,6.357338716769083e-08,5.0,6.0,3.183550304836697e-09,3.5170714060465502e-09,6.700621710883247e-09
728,projectexcecuterdataload,2022-12-30,0.0022981166839599,1.5021291785769995e-10,6.536348606932486e-08,5.0,6.0,3.0391746097140846e-09,3.370046615600586e-09,6.4092212253146706e-09
729,projectexcecuterdataload,2022-12-31,0.0023889541625976,1.5316980395052172e-10,6.411584045797297e-08,5.0,6.0,3.103746308220757e-09,3.4316380818684902e-09,6.5353843900892476e-09
