,energy_consumed_log_cumsum,energy_consumed_cumsum,energy_consumed_log,emissions_rate_log_cumsum,emissions_rate_cumsum,emissions_rate_log,emissions_log_cumsum,emissions_cumsum,emissions_log,duration_log_cumsum,duration_cumsum,duration_log,timestamp,project_name,duration,emissions,emissions_rate,energy_consumed,date
442,0.08059778766577855,1.0839348369174537,-5.12474248059888,6.874281665132563,967.0804284244093,1.89099580796227,0.9253014772518959,2.522628660886896,-4.273011603423188,3.6593919126465586,38.837718963622365,-1.5588372253974088,1653782400.0,Project Excecuter DataLoad,0.21038055419920998,0.013939738909403487,6.625963584164403,0.00594774881998698,2022-05-29
445,0.08761143886895631,1.0915639003117883,-4.875790194256639,6.881058126140968,973.6560658519509,1.8833715205193617,0.9323644140192228,2.540508896764198,-4.024059317080947,3.666368865100529,39.1096353530877,-1.3022606516122246,1653868800.0,Project Excecuter DataLoad,0.27191638946533,0.017880235877301965,6.57563742754153,0.0076290633943345825,2022-05-30
448,0.09174653361412088,1.0960869656668772,-5.398565339090719,6.887638366742137,980.0840827828619,1.8606660818031853,0.9365284037548797,2.55110960503692,-4.546834461915027,3.670576713273915,39.27454948425225,-1.8023303577301255,1653955200.0,Project Excecuter DataLoad,0.16491413116455,0.010600708272722036,6.428016930910962,0.004523065355088976,2022-05-31
451,0.09760732495895581,1.1025297641754155,-5.044792282240584,6.8943408956554695,986.6751885488683,1.8857211289766367,0.9424299432558266,2.566209591901381,-4.193061405064893,3.676392968835202,39.50364589691094,-1.4736123480534438,1654041600.0,Project Excecuter DataLoad,0.22909641265869002,0.015099986864460837,6.5911057660064065,0.006442798508538141,2022-06-01
454,0.10327169618832674,1.108792622884115,-5.073118535377265,6.900990024627255,993.2575784594139,1.8843978876826724,0.9481334691365069,2.58088785385696,-4.221387658201573,3.6820219650380746,39.72663879394463,-1.5006153598961607,1654128000.0,Project Excecuter DataLoad,0.22299289703369002,0.014678261955579119,6.582389910545635,0.006262858708699544,2022-06-02
457,0.10956072401534565,1.1157878239949548,-4.962530920621824,6.9074303649053395,999.6751387020644,1.859038020964987,0.9544657087051536,2.5972825067004353,-4.110800043446132,3.6884319615403665,39.98210430145195,-1.3646678784230446,1654214400.0,Project Excecuter DataLoad,0.25546550750732,0.016394652843475344,6.41756024265049,0.006995201110839843,2022-06-03
460,0.11525347332908142,1.122157838609484,-5.056153515126116,6.9139530081869625,1006.2169748677328,1.8782178853401088,0.960197337507948,2.612211909952507,-4.204422637950424,3.694123643418659,40.210318565367956,-1.4774703373024662,1654300800.0,Project Excecuter DataLoad,0.22821426391601,0.014929403252071807,6.5418361656683865,0.006370014614529081,2022-06-04
463,0.12196783216020735,1.129717760615879,-4.884894405458313,6.9204925019077095,1012.8186868568162,1.8873290076813718,0.966957267569885,2.629930099158895,-4.033163528282621,3.7007760669552816,40.47870635986258,-1.3153223499759346,1654387200.0,Project Excecuter DataLoad,0.26838779449462,0.017718189206388256,6.601711989083338,0.007559922006395128,2022-06-05
466,0.12801248729346043,1.1365671952565515,-4.983589164322536,6.926834590739206,1019.2624849103247,1.8631181261378416,0.9730426859015285,2.6459831191262393,-4.131858287146844,3.706911640917721,40.7278299331658,-1.3898062272966052,1654473600.0,Project Excecuter DataLoad,0.24912357330322002,0.016053019967344075,6.443798053508579,0.006849434640672471,2022-06-06
469,0.13425323237286074,1.143682400385539,-4.945521217358705,6.933163704466109,1025.7339708775096,1.8674057524957492,0.9793252570968073,2.6626590253870477,-4.093790340183014,3.713218656297786,40.98551273345876,-1.3560259066907048,1654560000.0,Project Excecuter DataLoad,0.25768280029296,0.016675906260808306,6.471485967184803,0.007115205128987631,2022-06-07
472,0.1399493448530029,1.1502155330446033,-5.0308687173348305,6.939571992319502,1032.3282759595966,1.8862064101984588,0.9850593168134619,2.677970728400097,-4.1791378401591395,3.7188679840977765,41.217708587645774,-1.4601740643695136,1654646400.0,Project Excecuter DataLoad,0.23219585418701,0.015311703013049228,6.594305082086915,0.006533132659064399,2022-06-08
475,0.14573616729578304,1.1568909221225316,-5.009327787566337,6.945965132349314,1038.949236998958,1.8902405315214432,0.990884468629903,2.6936158377820374,-4.157596910390645,3.724584505173488,41.454005241393325,-1.4426672559240332,1654732800.0,Project Excecuter DataLoad,0.23629665374755002,0.015645109381940633,6.62096103936143,0.0066753890779283325,2022-06-09
478,0.15165491309958207,1.1637585692935521,-4.980933710152313,6.952060497970622,1045.3013520253035,1.8487878324624711,0.9968421873283935,2.709711542456758,-4.129202832976621,3.730678487350678,41.707396507262466,-1.3728204794510037,1654819200.0,Project Excecuter DataLoad,0.25339126586914,0.016095704674720768,6.352115026345503,0.006867647171020508,2022-06-10
481,0.1578212690688185,1.1709568897883098,-4.933907544787528,6.958333818479835,1051.8794741963961,1.8837493202749558,1.0030489004160161,2.726582246200322,-4.082176667611836,3.7368088520447134,41.96386337280202,-1.360755801898703,1654905600.0,Project Excecuter DataLoad,0.25646686553955,0.01687070374356376,6.578122171092728,0.007198320494757759,2022-06-11
484,0.16441471807104333,1.1787030431959364,-4.860558893331405,6.964529436293621,1058.416747717363,1.8775201857266173,1.009685225538131,2.7447369059417768,-4.008828016155713,3.7434048861886993,42.24157333373952,-1.2811780158942383,1654992000.0,Project Excecuter DataLoad,0.2777099609375,0.018154659741454655,6.537273520966882,0.007746153407626683,2022-06-12
487,0.17114241358414323,1.1866597334543865,-4.833742162270392,6.970720221079471,1064.9895022785208,1.8829330081244766,1.0164563778557465,2.763385000900506,-3.9820112850947003,3.7500989917063037,42.52529144287037,-1.2597741072311177,1655078400.0,Project Excecuter DataLoad,0.28371810913085,0.018648094958729208,6.572754561157798,0.007956690258449979,2022-06-13
490,0.17960280211545426,1.196741925345527,-4.596984590459736,6.976933255129222,1071.6269162068477,1.8927224190002778,1.0249709993061804,2.7870146340357715,-3.7452537132840447,3.758435788346914,42.88129806518482,-1.0328059462962398,1655164800.0,Project Excecuter DataLoad,0.35600662231445,0.02362963313526578,6.637413928326936,0.010082191891140409,2022-06-14
