timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-11-07T11:43:24,LogisticRegression model,1595cecc-c893-4342-874b-589c4456a898,0.0079021453857421,5.53884523775842e-10,7.009293005102316e-08,5.0,0.0,6.0,1.0837780104743108e-08,0,1.2795130411783856e-08,2.3632910516526963e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:24,LogisticRegression model,11ebbe17-0cd4-4c46-ae56-b18155e3099d,0.0074491500854492,5.23224486509959e-10,7.023948779498999e-08,5.0,0.0,6.0,1.0246038436889652e-08,0,1.2078682581583656e-08,2.2324721018473312e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:24,LogisticRegression model,13a61730-d895-4d0c-9108-a62099a007c5,0.0068931579589843,4.840259555975591e-10,7.021831771121566e-08,5.0,0.0,6.0,9.479125340779622e-09,0,1.1173089345296224e-08,2.0652214686075853e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:25,LogisticRegression model,672437d3-c73a-4e94-9f34-7ec59c51db63,0.0082550048828125,5.80979223847389e-10,7.037902849179759e-08,5.0,0.0,6.0,1.1365612347920736e-08,0,1.3423363367716473e-08,2.4788975715637213e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:25,LogisticRegression model,6b45ec9f-189b-469f-a2a2-e8078b0c43ee,0.0087029933929443,6.116873784197702e-10,7.028471134031602e-08,5.0,0.0,6.0,1.1970930629306372e-08,0,1.4128287633260092e-08,2.6099218262566464e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:26,LogisticRegression model,0fa1a068-53aa-4fb0-b668-e8f3c239c7b4,0.0094068050384521,6.612637258238263e-10,7.029631454258721e-08,5.0,0.0,6.0,1.2939837243821886e-08,0,1.5274683634440103e-08,2.8214520878262e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:26,LogisticRegression model,325cafd7-155f-4007-ba51-8cf0c80def27,0.0067489147186279,4.703528796964222e-10,6.969311353100727e-08,5.0,0.0,6.0,9.205275111728244e-09,0,1.0863542556762696e-08,2.0068817668490946e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:26,LogisticRegression model,cc1d2d78-2f8d-4992-a234-d06dca03de8d,0.0057039260864257,3.9995726029078167e-10,7.011964289695146e-08,5.0,0.0,6.0,7.841984430948893e-09,0,9.223222732543945e-09,1.7065207163492838e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:27,LogisticRegression model,2ffe84f2-6694-48b7-b274-4dd490709ae5,0.007200002670288,5.050330403116015e-10,7.014345180671917e-08,5.0,0.0,6.0,9.90695423550076e-09,0,1.1641581853230793e-08,2.1548536088731573e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:27,LogisticRegression model,5fc4f696-3d99-4c49-ac6a-9f2824120c4a,0.0074241161346435,5.153394569291e-10,6.941425047546664e-08,5.0,0.0,6.0,1.0098351372612849e-08,0,1.1889934539794925e-08,2.198828591240777e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:27,LogisticRegression model,34110b1b-59d1-42a4-8886-620dd7e9b17c,0.0085599422454833,5.91114901635382e-10,6.905594508505945e-08,5.0,0.0,6.0,1.1591447724236383e-08,0,1.3629992802937826e-08,2.5221440527174208e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:28,LogisticRegression model,9db7ac11-2e7b-4169-bd9f-9c89ff6f7a73,0.0079221725463867,5.552271518442367e-10,7.008521319034818e-08,5.0,0.0,6.0,1.0865264468722872e-08,0,1.2824932734171551e-08,2.3690197202894423e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:28,LogisticRegression model,ec937057-b916-4b30-a1d3-f53e37c29c43,0.0081658363342285,5.732540678977967e-10,7.020151328467155e-08,5.0,0.0,6.0,1.1227528254191082e-08,0,1.3231833775838217e-08,2.4459362030029297e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:29,LogisticRegression model,cceb4851-6511-448c-a43c-89158157c61e,0.0119349956512451,8.379489231109611e-10,7.020940330410117e-08,5.0,0.0,6.0,1.6425053278605144e-08,0,1.9328196843465167e-08,3.5753250122070315e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:29,LogisticRegression model,9a77c400-e6a6-4f26-b98c-1bb459a5b3a2,0.0082576274871826,5.78654071423742e-10,7.00750999390469e-08,5.0,0.0,6.0,1.1323226822747124e-08,0,1.33665402730306e-08,2.4689767095777728e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:29,LogisticRegression model,9e51265e-9b26-4dbd-b8d1-63bcf774295b,0.0083520412445068,5.86728465888235e-10,7.024970886897005e-08,5.0,0.0,6.0,1.1486146185133192e-08,0,1.3548135757446292e-08,2.5034281942579493e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:30,LogisticRegression model,d52044fb-9aab-49b3-b466-f88bf0246556,0.006404161453247,4.4488019850518975e-10,6.946736145754481e-08,5.0,0.0,6.0,8.71684816148546e-09,0,1.0265111923217774e-08,1.8981960084703243e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:30,LogisticRegression model,251240d4-e82b-4e8a-9d7c-6e68d704dafa,0.0078651905059814,5.53304011755519e-10,7.034845644676172e-08,5.0,0.0,6.0,1.0826521449618869e-08,0,1.2781620025634768e-08,2.360814147525364e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:30,LogisticRegression model,f2b1a7ae-919d-4234-911f-1c60e214d658,0.0087449550628662,6.152077026499644e-10,7.03500130334948e-08,5.0,0.0,6.0,1.2034508917066786e-08,0,1.421491305033366e-08,2.6249421967400453e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:31,LogisticRegression model,bddcaf8a-6efb-4ac4-a1d1-4266fb8777ef,0.007012128829956,4.92038263214959e-10,7.016959829844467e-08,5.0,0.0,6.0,9.647342893812392e-09,0,1.1346737543741865e-08,2.0994080437554253e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:32,LogisticRegression model,a11855ca-c87f-4ce4-8db9-782039d2b458,0.013970136642456,9.806524368127187e-10,7.019633822567341e-08,5.0,0.0,6.0,1.9176801045735693e-08,0,2.266526222229004e-08,4.184206326802571e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:32,LogisticRegression model,793ce8c0-ad8c-4e7f-89d6-789aec1c6911,0.0092489719390869,6.474276719490688e-10,6.999996066730254e-08,5.0,0.0,6.0,1.2661019961039224e-08,0,1.4963150024414065e-08,2.762416998545329e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:33,LogisticRegression model,e3dbc580-7007-439f-bcde-b82ddba1b29d,0.0115969181060791,8.154393366972601e-10,7.031517591469475e-08,5.0,0.0,6.0,1.5954176584879557e-08,0,1.883864402770996e-08,3.479282061258952e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:36,LogisticRegression model,0b6053f9-1dac-4e70-add1-f3bceb830228,0.0086939334869384,6.103012895584108e-10,7.019852296722886e-08,5.0,0.0,6.0,1.1948744455973308e-08,0,1.4091332753499347e-08,2.6040077209472666e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
2023-11-07T11:43:38,LogisticRegression model,4b2b6f74-9b9b-4d99-83d8-637ea9981b2b,0.0165309906005859,1.16966652976142e-09,7.075598541081754e-08,5.0,0.0,6.0,2.2823280758327923e-08,0,2.708355585734049e-08,4.990683661566841e-08,Albania,ALB,tirana,,,macOS-14.1-arm64-arm-64bit,3.9.6,2.3.1,10,Apple M1 Pro,,,19.8184,41.3253,16.0,machine,N,1.0
